27842	501807	0.0554834826935	658913	6.22236926575e-05
11271	171698	0.0656443289963	414121	4.58803103441e-05
29	644	0.0450310559006	4015328	3.48663919859e-05
0	13	0.0	202839	9.86003677794e-05
265	4212	0.0629154795821	997418	8.62226268225e-05
3348	59773	0.0560119117327	385360	3.11397135146e-05
173	5886	0.0293917770982	1583845	2.20981219753e-05
10211	151833	0.0672515197618	1095959	3.37603870218e-05
124	1049	0.118207816969	955217	2.61720635206e-05
2369	15260	0.155242463958	134640	8.16993464052e-05
951	9882	0.0962355798421	63803	0.000250771907277
14	942	0.0148619957537	10045175	2.51862212455e-05
324	6021	0.0538116591928	429109	4.66082044422e-05
1031	18707	0.0551130592826	3120180	1.66657051837e-05
3982	46487	0.0856583560996	366858	2.72585032901e-05
604	8808	0.0685740236149	1462338	3.62433308852e-05
4229	56388	0.074998226573	2091599	1.4821196606e-05
633	18132	0.0349106551952	3223645	2.97799540582e-05
883	18839	0.0468708530177	704654	2.55444516032e-05
114	7041	0.016190881977	750109	2.26633729231e-05
1795	52076	0.0344688532145	1871140	1.33608388469e-05
995	11349	0.0876729227245	179041	6.14384414743e-05
13	81	0.16049382716	424770	2.35421522236e-05
84	2129	0.0394551432597	526119	2.85106601358e-05
4490	84634	0.0530519649314	454208	2.20163449345e-05
0	95	0.0	840964	2.85386770421e-05
356	2290	0.155458515284	470590	8.07496971886e-05
0	39	0.0	608403	3.12293003157e-05
0	25	0.0	310706	8.36803923967e-05
1681	18019	0.0932904156723	648411	5.08936461596e-05
2848	57864	0.0492188580119	306368	4.89607269689e-05
525	10527	0.0498717583357	655150	6.5633824315e-05
50	238	0.210084033613	551731	3.44370716889e-05
136	1431	0.0950384346611	316618	5.053408208e-05
22	49	0.448979591837	161240	0.000155048375093
29	48	0.604166666667	270368	3.69866256362e-05
467	2650	0.176226415094	941793	7.00790938136e-05
7698	144534	0.0532608244427	897926	0.000111367751908
471	17006	0.0276961072563	186609	0.000117893563547
3243	53639	0.0604597401145	273716	0.000146136871794
159	1211	0.131296449216	649540	8.77544108138e-05
0	21	0.0	169385	9.44593677126e-05
5853	67392	0.0868500712251	549529	5.82316856799e-05
736	28879	0.0254856470099	206439	9.20368728777e-05
6647	145038	0.0458293688551	1843583	3.25453207152e-05
2118	29294	0.0723014951867	196559	8.64880264959e-05
1394	30474	0.0457439128437	339537	3.23970583471e-05
6317	99438	0.0635270218629	887586	7.32323403028e-05
0	1409	0.0	174016	6.89591761677e-05
6485	112481	0.0576541815951	1294039	5.02303253611e-05
5322	148757	0.035776467662	660929	2.8747414624e-05
2526	71118	0.0355184341517	335688	5.3621219704e-05
1440	90640	0.0158870255958	2641928	1.77900381842e-05
0	146	0.0	300124	5.99752102464e-05
177	3169	0.0558535815715	1375826	5.59663794695e-05
16242	358770	0.0452713437578	929683	6.23868565952e-05
1883	66063	0.02850309553	622895	4.33459892919e-05
14074	288890	0.0487175049327	436654	3.89324270475e-05
4006	53831	0.0744180862328	717935	1.95003725964e-05
54	722	0.0747922437673	715824	2.9336820224e-05
15	379	0.0395778364116	986802	2.12808648543e-05
2944	51688	0.0569571273797	451866	3.98348182868e-05
13347	138110	0.096640359134	170513	7.03758657698e-05
26	2147	0.0121099208197	416439	3.12170569999e-05
0	18	0.0	205785	7.28916101757e-05
98	1630	0.0601226993865	5246731	8.82454236743e-05
5110	128158	0.0398726571888	932096	5.36425432573e-05
1532	33665	0.0455072033269	524302	4.19605494543e-05
5033	47435	0.106103088437	703841	5.3989466371e-05
5032	83898	0.0599775918377	267263	0.000115990615985
317	7000	0.0452857142857	307043	4.88530922379e-05
0	25	0.0	188406	0.000106153731834
0	79	0.0	199034	5.52669393169e-05
1956	37837	0.0516954303988	266863	8.24393040624e-05
388	13309	0.0291532045984	684054	6.87080259746e-05
231	2148	0.107541899441	290902	0.000195942276093
