00000	28	1811	0.0154610712314
00061	157	3269	0.0480269195473
00080	60	4325	0.0138728323699
00115	0	142	0.0
00168	15	24	0.625
00294	0	18	0.0
00576	0	24	0.0
00601	2565	102601	0.0249997563377
00602	8024	328547	0.0244226853388
00603	12950	563655	0.0229750467928
00604	820	50177	0.0163421487933
00605	1003	48184	0.020816038519
00610	4886	153657	0.0317980957587
00611	562	15375	0.0365528455285
00612	17939	903364	0.0198579974407
00613	796	23097	0.0344633502186
00614	1939	66840	0.0290095751047
00616	725	22626	0.0320427826394
00617	7162	226506	0.0316194714489
00622	442	26584	0.0166265422811
00623	5630	353209	0.0159395711887
00624	2390	88559	0.0269876579456
00625	0	96	0.0
00626	69	216	0.319444444444
00627	4513	160281	0.0281567996207
00628	241	8044	0.0299602187966
00629	201	8756	0.0229556875286
00631	560	37639	0.0148781848614
00637	3380	175064	0.0193072247864
00638	2898	134531	0.0215415034453
00641	3977	146826	0.0270864833204
00646	4536	165743	0.0273676716362
00647	191	7591	0.0251613753129
00648	0	634	0.0
00650	850	32914	0.0258248769521
00652	197	7703	0.0255744515124
00653	1440	60498	0.0238024397501
00656	1408	71639	0.0196540990243
00659	6281	246948	0.0254345044301
00660	1942	99124	0.0195916226141
00662	8452	311581	0.0271261726485
00664	2011	71591	0.0280901230602
00665	0	12	0.0
00667	2941	164892	0.0178359168425
00668	26	8940	0.00290827740492
00669	4731	177229	0.026694276896
00670	1861	60897	0.0305597976912
00673	103	4086	0.0252080274107
00674	17507	856360	0.020443505068
00676	5903	220464	0.0267753465418
00677	1636	65605	0.0249371236948
00678	4574	141952	0.0322221596032
00680	19971	958171	0.0208428349428
00681	560	6529	0.0857711747588
00682	6137	139803	0.0438974843172
00683	5355	339887	0.0157552362991
00685	7279	280195	0.0259783365156
00687	3080	144506	0.0213139938826
00688	670	29981	0.0223474867416
00690	317	12967	0.024446672322
00692	5823	218880	0.0266036184211
00693	12187	361986	0.0336670478969
00694	961	28664	0.0335263745465
00695	131	4462	0.0293590318243
00698	4982	282919	0.0176092803947
00703	2042	88569	0.0230554708758
00704	453	14569	0.0310934175304
00705	10734	348032	0.030841991541
00707	1382	58785	0.0235093986561
00713	37	836	0.0442583732057
00714	2126	96293	0.02207844807
00715	0	1720	0.0
00716	7364	409728	0.017972899094
00717	12642	739195	0.017102388409
00718	2797	106722	0.026208279455
00719	3937	157957	0.0249245047703
00720	2077	124503	0.0166823289399
00721	45	2479	0.018152480839
00723	2256	102466	0.0220170593172
00724	143	2143	0.066728884741
00725	24993	1096680	0.0227896925265
00726	5897	240225	0.0245478197523
00727	1217	44159	0.0275595008945
00728	2890	125846	0.0229645757513
00729	5797	286379	0.0202424060423
00730	2993	120588	0.0248200484294
00731	1921	124374	0.0154453503144
00732	84	23322	0.00360174942115
00733	909	32375	0.0280772200772
00734	0	49	0.0
00735	711	35113	0.0202489106599
00736	8633	425412	0.0202932686431
00737	1396	42234	0.0330539375858
00738	9647	419849	0.0229773085085
00739	6095	192442	0.0316718803588
00741	0	117	0.0
00744	131	2382	0.0549958018472
00745	4385	228695	0.0191740090514
00746	14	300	0.0466666666667
00749	0	226	0.0
00751	4054	111618	0.0363203067606
00754	3239	171093	0.0189312245387
00757	3890	106277	0.036602463374
00763	0	421	0.0
00764	0	141	0.0
00765	637	26193	0.0243194746688
00766	3172	140925	0.022508426468
00767	5042	281181	0.0179315103083
00769	5361	201776	0.0265690666878
00771	5054	210378	0.0240234245026
00772	692	27589	0.0250824604009
00773	1757	51203	0.0343143956409
00775	133	4890	0.0271983640082
00777	5429	231747	0.0234264089719
00778	4772	213288	0.0223735043697
00780	2861	157438	0.018172232879
00782	3808	109622	0.034737552681
00783	6128	262501	0.0233446729727
00784	9521	426207	0.0223389104355
00785	1137	19820	0.05736629667
00791	14588	602377	0.0242173920983
00792	2602	100047	0.0260077763451
00794	3267	111021	0.0294268651877
00795	3922	167828	0.0233691636676
00797	29	837	0.0346475507766
00801	120	11031	0.0108784335056
00802	1977	101516	0.019474762599
00803	0	4297	0.0
00804	24	1280	0.01875
00807	15	45	0.333333333333
00820	1372	85377	0.01606990173
00821	37	671	0.0551415797317
00823	108	8227	0.0131275069892
00824	15	238	0.063025210084
00831	60	2816	0.0213068181818
00840	66	8956	0.00736936132202
00841	0	28	0.0
00850	13	4908	0.00264873675632
00851	0	366	0.0
00901	1450	43680	0.033195970696
00902	0	505	0.0
00907	7477	347144	0.0215386122186
00908	0	248	0.0
00909	9065	389158	0.0232938806346
00910	2641	85244	0.0309816526676
00911	574	22217	0.0258360714768
00912	1110	39889	0.027827220537
00913	62	14535	0.00426556587547
00914	49	292	0.167808219178
00915	750	35017	0.0214181683182
00916	0	13	0.0
00917	7683	394606	0.0194700536738
00918	18519	775459	0.0238813399548
00919	940	76426	0.0122994792348
00920	2140	78826	0.0271484028113
00921	9622	502731	0.019139460268
00922	1086	34803	0.0312042065339
00923	8354	312595	0.0267246756986
00924	1948	115969	0.0167975924601
00925	2338	152430	0.0153381880207
00926	11511	568107	0.0202620281039
00927	2380	93443	0.0254700726646
00928	165	7755	0.0212765957447
00929	202	7257	0.0278351936062
00931	12	40	0.3
00934	0	51	0.0
00935	607	23273	0.0260817256048
00936	2825	90884	0.0310835790678
00937	106	8338	0.0127128807868
00938	136	404	0.336633663366
00949	7208	273778	0.0263279007079
00950	0	128	0.0
00951	128	2640	0.0484848484848
00952	14	3519	0.00397840295539
00953	4272	174069	0.0245419919687
00954	1002	47545	0.0210747712693
00956	8378	358468	0.0233716817122
00957	1567	90352	0.0173432796175
00958	0	34	0.0
00959	14321	875118	0.0163646502529
00960	4294	174873	0.0245549627444
00961	18723	806442	0.0232167967442
00962	2601	75611	0.0343997566492
00963	407	56414	0.00721452121814
00965	252	9924	0.0253929866989
00966	2507	128546	0.0195027460987
00967	0	840	0.0
00968	1653	71096	0.0232502531788
00969	3774	217632	0.0173411998236
00970	770	25592	0.0300875273523
00971	173	8022	0.0215656943406
00972	71	2610	0.0272030651341
00973	0	9649	0.0
00976	3574	181380	0.0197044878156
00977	245	3102	0.0789813023856
00978	67	7161	0.00935623516269
00979	1579	60738	0.0259969047384
00980	0	13	0.0
00981	403	13876	0.0290429518593
00982	2589	87032	0.0297476790146
00983	5610	267056	0.0210068300282
00984	1055	27401	0.0385022444436
00985	5868	214709	0.0273300141121
00986	84	45095	0.00186273422774
00987	2380	83930	0.0283569641368
00988	0	4850	0.0
01001	3764	92624	0.0406374157886
01002	2816	65001	0.0433224104245
01003	99	3585	0.0276150627615
01005	2732	31984	0.0854177088544
01006	12	157	0.0764331210191
01007	2169	55166	0.0393176956821
01010	769	15073	0.0510183772308
01013	17	344	0.0494186046512
01016	49	171	0.286549707602
01020	9329	182300	0.0511738891936
01022	0	256	0.0
01027	3163	49896	0.0633918550585
01028	5120	98772	0.0518365528692
01030	387	5953	0.0650092390391
01035	1600	33755	0.0474003851281
01036	0	20	0.0
01038	207	1630	0.126993865031
01039	15	143	0.104895104895
01040	16392	346578	0.0472967124284
01044	0	136	0.0
01050	1127	11532	0.0977280610475
01053	329	12669	0.0259689004657
01054	0	13	0.0
01056	4648	81988	0.0566912231058
01057	521	12573	0.0414380020679
01060	6704	149727	0.0447748235121
01061	72	834	0.0863309352518
01062	5461	83885	0.0651010311736
01069	3392	92246	0.0367712421135
01073	63	1433	0.0439637124913
01075	5558	73747	0.075365777591
01077	1939	34002	0.0570260572907
01080	540	2193	0.246238030096
01082	2252	47114	0.0477989557244
01085	6551	139774	0.0468685163192
01088	2095	4102	0.51072647489
01089	14721	140471	0.104797431498
01093	308	3404	0.090481786134
01095	2905	45434	0.063938900383
01096	1169	17751	0.0658554447637
01098	1044	11482	0.0909249259711
01102	15	199	0.0753768844221
01103	2175	62526	0.0347855292198
01104	14212	309950	0.045852556864
01105	479	24527	0.0195294981041
01106	1154	35468	0.0325363708131
01107	24500	404716	0.0605362772907
01108	154	10882	0.014151810329
01109	1496	30586	0.0489112665926
01118	5290	79651	0.0664147342783
01119	188	880	0.213636363636
01128	48	163	0.294478527607
01129	20	403	0.0496277915633
01144	72	2036	0.0353634577603
01151	1752	32976	0.0531295487627
01199	19031	325083	0.0585419723578
01201	21093	433261	0.048684280376
01202	72	9109	0.0079042705017
01220	2045	37971	0.0538568907851
01226	1385	33100	0.0418429003021
01230	2670	86770	0.0307710038032
01237	0	1706	0.0
01238	2216	64664	0.0342694544105
01239	15	837	0.0179211469534
01240	1002	5819	0.172194535143
01245	0	73	0.0
01247	4993	67578	0.0738849921572
01253	0	21	0.0
01254	0	91	0.0
01262	164	4205	0.0390011890606
01266	0	5856	0.0
01267	2384	50798	0.0469309815347
01301	9056	164666	0.0549961740736
01331	3595	67712	0.0530925094518
01337	0	37	0.0
01338	15	45	0.333333333333
01341	23	80	0.2875
01351	0	8819	0.0
01364	249	11457	0.0217334380728
01370	757	13441	0.0563202142698
01373	472	10039	0.047016635123
01376	2964	77524	0.0382333212941
01420	8935	179692	0.0497239721301
01430	261	4213	0.0619511037266
01432	1375	43283	0.0317676685997
01434	0	290	0.0
01436	806	20746	0.0388508628169
01440	8407	141071	0.059594105096
01450	623	27716	0.0224779910521
01451	879	16829	0.052231267455
01453	13559	337411	0.0401854118568
01460	0	1982	0.0
01462	400	8516	0.0469704086426
01463	708	25532	0.027729907567
01464	0	288	0.0
01468	0	59	0.0
01469	696	12673	0.0549199084668
01473	814	16758	0.0485738154911
01475	3170	45678	0.0693988353255
01477	0	122	0.0
01501	7556	179220	0.0421604731615
